Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Casual_Users,Count_of_Registered_Users,Count_of_Rented_Bikes
07/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,2,0,0.549583333,0.524088889,0.948988764,0.227270787,2,4,6
20/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,18,0,0.464166667,0.455611111,0.512247191,0.2985,39,431,470
18/06/13,"Clear, Few clouds, Partly cloudy",2013,6,13,0,0.77125,0.701444444,0.56011236,0.011235955,135,193,328
17/07/13,"Clear, Few clouds, Partly cloudy",2013,7,22,0,0.723333333,0.696244444,0.666741573,0.226147191,65,116,181
24/06/14,"Clear, Few clouds, Partly cloudy",2014,6,10,0,0.77125,0.690133333,0.4,0.004494382,161,292,453
19/11/13,"Clear, Few clouds, Partly cloudy",2013,11,5,0,0.242916667,0.230633333,0.567865169,0.2537,0,2,2
11/08/14,"Clear, Few clouds, Partly cloudy",2014,8,4,0,0.621666667,0.586911111,0.837865169,0.1045,3,7,10
07/01/13,"Clear, Few clouds, Partly cloudy",2013,1,7,0,0.202916667,0.2221,0.69,0.1343,8,76,84
17/07/13,"Clear, Few clouds, Partly cloudy",2013,7,18,0,0.810416667,0.728966667,0.466741573,0.2985,147,244,391
15/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,21,1,0.405833333,0.411322222,0.768988764,0.304117978,25,78,103
01/11/13,"Clear, Few clouds, Partly cloudy",2013,11,5,0,0.329583333,0.328755556,0.812247191,0.198494382,0,19,19
21/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,19,0,0.740416667,0.712655556,0.742247191,0.229517978,67,359,426
20/02/14,"Clear, Few clouds, Partly cloudy",2014,2,22,1,0.310833333,0.334866667,0.452247191,0.090723596,9,53,62
26/11/14,"Clear, Few clouds, Partly cloudy",2014,11,9,0,0.286666667,0.308,0.561123596,0.090723596,10,277,287
20/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,4,0,0.62625,0.568377778,0.88,0.172065169,1,2,3
20/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,18,0,0.409583333,0.425766667,0.661123596,0.092970787,16,535,551
18/03/13,"Clear, Few clouds, Partly cloudy",2013,3,8,0,0.4225,0.425866667,0.678988764,0.26381236,24,256,280
20/03/13,"Clear, Few clouds, Partly cloudy",2013,3,20,0,0.370833333,0.348855556,0.466741573,0.292588764,21,46,67
15/07/14,"Clear, Few clouds, Partly cloudy",2014,7,15,0,0.86625,0.806888889,0.48011236,0.145535955,182,308,490
02/08/14,"Clear, Few clouds, Partly cloudy",2014,8,23,0,0.72375,0.694577778,0.702247191,0.264935955,25,152,177
14/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,8,0,0.3125,0.315777778,0.561123596,0.142165169,24,217,241
26/03/13,"Clear, Few clouds, Partly cloudy",2013,3,17,0,0.323333333,0.304666667,0.251235955,0.230641573,102,101,203
07/03/14,"Clear, Few clouds, Partly cloudy",2014,3,10,0,0.370833333,0.336077778,0.502247191,0.300747191,20,128,148
19/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,3,0,0.300833333,0.289566667,0.37011236,0.231765169,3,12,15
21/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,23,0,0.61,0.557166667,0.888988764,0.004494382,32,117,149
26/08/13,"Clear, Few clouds, Partly cloudy",2013,8,7,0,0.645416667,0.586911111,0.835617978,0.01011236,3,264,267
29/06/13,"Clear, Few clouds, Partly cloudy",2013,6,16,0,0.825416667,0.712655556,0.303370787,0.4179,60,268,328
17/10/14,"Clear, Few clouds, Partly cloudy",2014,10,16,0,0.5675,0.5353,0.53011236,0.194,70,396,466
14/03/13,"Clear, Few clouds, Partly cloudy",2013,3,15,0,0.3925,0.394455556,0.381235955,0.167570787,24,77,101
25/04/13,"Clear, Few clouds, Partly cloudy",2013,4,9,0,0.6125,0.572266667,0.834494382,0.137670787,27,148,175
28/08/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,8,8,0,0.6325,0.583577778,0.83,0.420147191,2,7,9
01/04/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,4,5,0,0.249583333,0.2323,0.934494382,0.23401236,1,11,12
16/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,23,0,0.369583333,0.354611111,0.934494382,0.136547191,4,30,34
24/04/13,"Clear, Few clouds, Partly cloudy",2013,4,8,0,0.526666667,0.512222222,0.941123596,0.2239,38,43,81
25/08/13,"Clear, Few clouds, Partly cloudy",2013,8,5,0,0.670416667,0.622211111,0.831123596,0.420147191,1,26,27
13/07/13,"Clear, Few clouds, Partly cloudy",2013,7,9,0,0.830416667,0.751288889,0.411123596,0.200741573,23,163,186
15/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,1,0,0.585,0.554944444,0.65011236,0.394841573,5,25,30
14/03/13,"Clear, Few clouds, Partly cloudy",2013,3,6,0,0.266666667,0.288255556,0.657865169,0.139917978,1,28,29
29/08/14,"Clear, Few clouds, Partly cloudy",2014,8,6,0,0.602083333,0.599233333,0.733370787,0.199617978,6,175,181
26/04/13,"Clear, Few clouds, Partly cloudy",2013,4,2,0,0.560416667,0.532522222,0.835617978,0.3284,17,9,26
17/04/13,"Clear, Few clouds, Partly cloudy",2013,4,19,0,0.572083333,0.540855556,0.3,0.30861236,75,136,211
02/12/13,"Clear, Few clouds, Partly cloudy",2013,12,15,0,0.42625,0.434755556,0.416741573,0.100835955,24,175,199
26/06/14,"Clear, Few clouds, Partly cloudy",2014,6,2,0,0.565,0.533077778,0.44011236,0.286970787,2,8,10
16/09/13,"Clear, Few clouds, Partly cloudy",2013,9,6,0,0.392083333,0.406677778,0.714494382,0.2239,6,88,94
02/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,11,0,0.372083333,0.347744444,0.715617978,0.260441573,16,54,70
13/09/13,"Clear, Few clouds, Partly cloudy",2013,9,6,0,0.561666667,0.530855556,0.88,0.106747191,6,117,123
02/12/13,"Clear, Few clouds, Partly cloudy",2013,12,2,0,0.247083333,0.299566667,0.754494382,0.003370787,0,11,11
30/11/13,"Clear, Few clouds, Partly cloudy",2013,11,2,0,0.327083333,0.319866667,0.707865169,0.169817978,0,5,5
30/01/14,"Clear, Few clouds, Partly cloudy",2014,1,11,0,0.27,0.263711111,0.39011236,0.003370787,6,93,99
29/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,14,0,0.22625,0.241188889,0.608988764,0.145535955,10,89,99
11/04/13,"Clear, Few clouds, Partly cloudy",2013,4,17,0,0.740416667,0.677255556,0.482247191,0.526894382,100,353,453
20/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,5,0,0.622083333,0.577466667,0.841235955,0.1343,0,3,3
24/11/13,"Clear, Few clouds, Partly cloudy",2013,11,6,1,0.307916667,0.3232,0.613370787,0.090723596,1,6,7
29/09/13,"Clear, Few clouds, Partly cloudy",2013,9,22,0,0.567083333,0.530855556,0.68,0.006741573,25,151,176
27/07/14,"Clear, Few clouds, Partly cloudy",2014,7,15,0,0.872083333,0.788455556,0.414494382,0.230641573,81,242,323
24/01/13,"Clear, Few clouds, Partly cloudy",2013,1,15,0,0.169583333,0.1717,0.406741573,0.175435955,7,51,58
24/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,11,0,0.325,0.291233333,0.576741573,0.391470787,8,71,79
10/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,6,0,0.384166667,0.408344444,0.943370787,0.169817978,2,122,124
18/08/13,"Clear, Few clouds, Partly cloudy",2013,8,3,0,0.66375,0.624533333,0.695617978,0.294835955,0,6,6
25/08/13,"Clear, Few clouds, Partly cloudy",2013,8,4,0,0.6625,0.617211111,0.78,0.391470787,1,7,8
05/10/14,"Clear, Few clouds, Partly cloudy",2014,10,10,0,0.66125,0.623977778,0.544494382,0.01011236,68,192,260
17/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,9,0,0.447916667,0.442177778,0.888988764,0.09971236,104,217,321
05/01/14,"Clear, Few clouds, Partly cloudy",2014,1,15,0,0.36625,0.340522222,0.347865169,0.284723596,6,113,119
19/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,7,0,0.504166667,0.492577778,0.823370787,0.226147191,20,312,332
03/11/13,"Clear, Few clouds, Partly cloudy",2013,11,17,0,0.480416667,0.480811111,0.552247191,0.097465169,33,465,498
17/10/14,"Clear, Few clouds, Partly cloudy",2014,10,18,0,0.520833333,0.509444444,0.594494382,0.173188764,90,794,884
02/07/13,"Clear, Few clouds, Partly cloudy",2013,7,9,0,0.742916667,0.668922222,0.517865169,0.094094382,55,125,180
09/12/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,12,17,0,0.366666667,0.360722222,0.937865169,0.141041573,20,209,229
10/07/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,7,19,0,0.704583333,0.670588889,0.745617978,0.232888764,55,360,415
25/11/14,"Clear, Few clouds, Partly cloudy",2014,11,18,0,0.267083333,0.261488889,0.446741573,0.166447191,9,132,141
09/05/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,5,2,0,0.565416667,0.539744444,0.88,0.453417978,0,1,1
26/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,16,0,0.529583333,0.51,0.77,0.092970787,17,196,213
19/01/14,"Clear, Few clouds, Partly cloudy",2014,1,23,0,0.264166667,0.235077778,0.482247191,0.336265169,1,56,57
30/05/14,"Clear, Few clouds, Partly cloudy",2014,5,23,0,0.66875,0.630644444,0.655617978,0.106747191,39,121,160
14/06/14,"Clear, Few clouds, Partly cloudy",2014,6,9,0,0.62875,0.6111,0.61,0.228394382,45,313,358
02/04/13,"Clear, Few clouds, Partly cloudy",2013,4,3,0,0.242083333,0.242955556,0.705617978,0.173188764,1,8,9
30/08/14,"Clear, Few clouds, Partly cloudy",2014,8,5,0,0.62375,0.6059,0.741235955,0.004494382,2,33,35
01/10/13,"Clear, Few clouds, Partly cloudy",2013,10,1,0,0.492083333,0.473033333,0.68011236,0.336265169,11,47,58
27/03/14,"Clear, Few clouds, Partly cloudy",2014,3,16,0,0.42125,0.440866667,0.204494382,0.007865169,38,267,305
10/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,11,0,0.1725,0.144177778,0.475617978,0.29371236,2,28,30
28/05/14,"Clear, Few clouds, Partly cloudy",2014,5,18,1,0.802916667,0.781033333,0.596741573,0.299623596,132,251,383
07/10/13,"Clear, Few clouds, Partly cloudy",2013,10,15,0,0.660833333,0.623977778,0.41,0.001123596,68,203,271
20/05/14,"Clear, Few clouds, Partly cloudy",2014,5,13,0,0.710833333,0.649177778,0.371123596,0.288094382,244,364,608
24/08/14,"Clear, Few clouds, Partly cloudy",2014,8,3,0,0.648333333,0.611655556,0.74011236,0.002247191,2,6,8
17/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,11,1,0.165833333,0.164277778,0.56011236,0.195123596,9,55,64
03/12/13,"Clear, Few clouds, Partly cloudy",2013,12,19,0,0.31125,0.334311111,0.615617978,0.09971236,31,145,176
24/04/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,4,22,0,0.54625,0.527977778,1.011235955,0.168694382,5,41,46
09/12/13,"Clear, Few clouds, Partly cloudy",2013,12,23,0,0.291666667,0.329311111,0.81,0.007865169,6,88,94
03/06/14,"Clear, Few clouds, Partly cloudy",2014,6,23,0,0.59125,0.554944444,0.541235955,0.105623596,26,83,109
12/05/14,"Clear, Few clouds, Partly cloudy",2014,5,13,0,0.640416667,0.623977778,0.363370787,0.201865169,293,367,660
03/09/13,"Clear, Few clouds, Partly cloudy",2013,9,17,0,0.72125,0.6868,0.702247191,0.225023596,170,202,372
25/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,2,0,0.6075,0.531311111,0.947865169,0.01011236,27,79,106
30/04/14,"Clear, Few clouds, Partly cloudy",2014,4,4,0,0.387083333,0.396677778,0.628988764,0.260441573,0,3,3
27/01/13,"Clear, Few clouds, Partly cloudy",2013,1,19,0,0.201666667,0.235633333,0.698988764,0.098588764,3,77,80
23/06/13,"Clear, Few clouds, Partly cloudy",2013,6,2,0,0.7275,0.707555556,0.742247191,0.231765169,0,5,5
26/10/13,"Clear, Few clouds, Partly cloudy",2013,10,2,0,0.449583333,0.448844444,0.676741573,0.167570787,2,1,3
15/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,14,0,0.650833333,0.621655556,0.737865169,0.201865169,39,146,185
15/04/14,"Clear, Few clouds, Partly cloudy",2014,4,21,0,0.629166667,0.637311111,0.58011236,0.257070787,76,153,229
20/05/13,"Clear, Few clouds, Partly cloudy",2013,5,21,0,0.565833333,0.530855556,0.643370787,0.105623596,40,155,195
15/07/13,"Clear, Few clouds, Partly cloudy",2013,7,23,0,0.647083333,0.622866667,0.61,0.175435955,41,126,167
20/10/13,"Clear, Few clouds, Partly cloudy",2013,10,19,0,0.464583333,0.457277778,0.515617978,0.360447191,20,278,298
05/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,11,1,0.712083333,0.680588889,0.748988764,0.169817978,101,208,309
28/04/13,"Clear, Few clouds, Partly cloudy",2013,4,0,0,0.644166667,0.595344444,0.78,0.369435955,13,41,54
21/03/13,"Clear, Few clouds, Partly cloudy",2013,3,21,0,0.467083333,0.458944444,0.946741573,0.20411236,12,80,92
23/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,9,0,0.626666667,0.519644444,1.007865169,0.14441236,3,109,112
16/08/13,"Clear, Few clouds, Partly cloudy",2013,8,7,0,0.652083333,0.612211111,0.70011236,0.255947191,18,329,347
22/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,20,0,0.45125,0.448844444,0.472247191,0.198494382,25,250,275
26/12/13,"Clear, Few clouds, Partly cloudy",2013,12,21,1,0.260833333,0.304666667,0.705617978,0.004494382,10,39,49
23/09/13,"Clear, Few clouds, Partly cloudy",2013,9,19,0,0.622916667,0.547166667,0.948988764,0.1343,16,232,248
05/11/13,"Clear, Few clouds, Partly cloudy",2013,11,2,0,0.304583333,0.279922222,0.521123596,0.332894382,7,24,31
24/12/13,"Clear, Few clouds, Partly cloudy",2013,12,20,0,0.267083333,0.281033333,0.562247191,0.1343,5,20,25
28/07/14,"Clear, Few clouds, Partly cloudy",2014,7,2,0,0.727083333,0.6968,0.707865169,0.01011236,14,77,91
23/04/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,4,18,0,0.325416667,0.3433,0.818988764,0.136547191,10,370,380
23/03/14,"Clear, Few clouds, Partly cloudy",2014,3,2,0,0.545416667,0.525755556,0.89011236,0.09971236,12,21,33
04/03/14,"Clear, Few clouds, Partly cloudy",2014,3,10,0,0.31,0.281033333,0.501235955,0.334017978,31,162,193
25/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.805833333,0.702,0.291123596,0.137670787,88,160,248
06/08/13,"Clear, Few clouds, Partly cloudy",2013,8,5,0,0.644166667,0.583577778,0.898988764,0.098588764,2,5,7
13/01/14,"Clear, Few clouds, Partly cloudy",2014,1,9,0,0.23,0.208666667,0.472247191,0.390347191,10,204,214
13/11/13,"Clear, Few clouds, Partly cloudy",2013,11,9,0,0.401666667,0.420766667,0.548988764,0.29371236,38,98,136
16/04/14,"Clear, Few clouds, Partly cloudy",2014,4,18,1,0.810833333,0.700333333,0.31,0.390347191,87,589,676
17/05/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,5,10,0,0.540416667,0.5252,0.881123596,0.2537,31,73,104
29/05/14,"Clear, Few clouds, Partly cloudy",2014,5,11,0,0.765,0.7271,0.625617978,0.300747191,50,148,198
17/11/14,"Clear, Few clouds, Partly cloudy",2014,11,17,0,0.3925,0.399455556,0.401123596,0.173188764,101,302,403
23/01/13,"Clear, Few clouds, Partly cloudy",2013,1,8,0,0.070833333,0.089133333,0.626741573,0.165323596,2,17,19
21/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,20,0,0.4075,0.416877778,0.874494382,0.230641573,5,75,80
12/01/13,"Clear, Few clouds, Partly cloudy",2013,1,12,0,0.203333333,0.153722222,0.47,0.583223596,3,53,56
31/12/13,"Clear, Few clouds, Partly cloudy",2013,12,14,0,0.469166667,0.461166667,0.51,0.329523596,115,185,300
24/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,4,0,0.305833333,0.333755556,1.001123596,0.098588764,0,2,2
09/01/14,"Clear, Few clouds, Partly cloudy",2014,1,1,0,0.244583333,0.255733333,0.607865169,0.145535955,1,4,5
28/03/14,"Clear, Few clouds, Partly cloudy",2014,3,1,0,0.364583333,0.347188889,0.467865169,0.309735955,0,9,9
30/04/14,"Clear, Few clouds, Partly cloudy",2014,4,17,0,0.568333333,0.539188889,0.603370787,0.172065169,66,617,683
18/10/14,"Clear, Few clouds, Partly cloudy",2014,10,7,0,0.447916667,0.444955556,0.887865169,0.26381236,20,488,508
27/10/14,"Clear, Few clouds, Partly cloudy",2014,10,12,0,0.604583333,0.622866667,0.533370787,0.258194382,264,404,668
03/02/13,"Clear, Few clouds, Partly cloudy",2013,2,17,0,0.2125,0.199777778,0.405617978,0.199617978,5,170,175
16/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,12,0,0.467083333,0.463944444,1.007865169,0.007865169,5,50,55
21/12/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,12,2,0,0.470416667,0.468944444,0.947865169,0.389223596,0,4,4
22/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,17,0,0.440833333,0.455511111,1.005617978,0.100835955,4,161,165
04/01/13,"Clear, Few clouds, Partly cloudy",2013,1,16,0,0.306666667,0.302344444,0.496741573,0.257070787,15,69,84
17/04/14,"Clear, Few clouds, Partly cloudy",2014,4,8,0,0.600833333,0.629533333,0.438988764,0.226147191,42,631,673
22/03/13,"Clear, Few clouds, Partly cloudy",2013,3,6,0,0.40375,0.420211111,0.876741573,0.2537,2,58,60
31/03/14,"Clear, Few clouds, Partly cloudy",2014,3,12,0,0.48125,0.470811111,0.671123596,0.008988764,263,359,622
16/10/14,"Clear, Few clouds, Partly cloudy",2014,10,19,0,0.482916667,0.476922222,0.49011236,0.007865169,40,491,531
25/10/13,"Clear, Few clouds, Partly cloudy",2013,10,7,0,0.404583333,0.421322222,0.761123596,0.205235955,15,299,314
20/10/14,"Clear, Few clouds, Partly cloudy",2014,10,3,0,0.4225,0.430866667,0.781235955,0.141041573,2,28,30
08/04/14,"Clear, Few clouds, Partly cloudy",2014,4,1,0,0.4475,0.449955556,0.247865169,0.229517978,14,50,64
05/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,9,0,0.245416667,0.228411111,0.702247191,0.231765169,9,84,93
24/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,22,0,0.649166667,0.600344444,0.785617978,0.108994382,33,211,244
07/10/13,"Clear, Few clouds, Partly cloudy",2013,10,21,0,0.510833333,0.500355556,0.681123596,0.006741573,22,144,166
27/02/13,"Clear, Few clouds, Partly cloudy",2013,2,17,0,0.432083333,0.438644444,0.543370787,0.198494382,66,121,187
10/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,10,0,0.57,0.538633333,0.376741573,0.096341573,27,101,128
04/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,14,0,0.28625,0.289366667,0.457865169,0.167570787,15,76,91
01/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,8,0,0.726666667,0.703111111,0.801235955,0.201865169,37,418,455
10/02/13,"Clear, Few clouds, Partly cloudy",2013,2,23,0,0.121666667,0.152055556,0.424494382,0.107870787,1,34,35
25/09/14,"Clear, Few clouds, Partly cloudy",2014,9,23,0,0.601666667,0.627311111,0.571235955,0.33851236,9,90,99
08/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,16,0,0.323333333,0.316888889,0.931123596,0.262688764,2,58,60
10/10/14,"Clear, Few clouds, Partly cloudy",2014,10,7,0,0.47125,0.456722222,0.828988764,0.107870787,9,499,508
02/06/13,"Clear, Few clouds, Partly cloudy",2013,6,12,0,0.7725,0.678366667,0.254494382,0.471688764,39,193,232
02/12/13,"Clear, Few clouds, Partly cloudy",2013,12,0,0,0.266666667,0.296233333,0.702247191,0.100835955,6,33,39
13/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,4,0,0.663333333,0.630644444,0.614494382,0.008988764,0,12,12
07/10/13,"Clear, Few clouds, Partly cloudy",2013,10,7,0,0.420416667,0.429755556,0.942247191,0.002247191,5,237,242
03/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,18,0,0.36375,0.342744444,0.461123596,0.285847191,58,239,297
09/04/14,"Clear, Few clouds, Partly cloudy",2014,4,19,0,0.5275,0.511111111,0.342247191,0.367188764,35,386,421
17/07/14,"Clear, Few clouds, Partly cloudy",2014,7,20,0,0.860833333,0.760377778,0.347865169,0.17431236,52,376,428
01/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,19,0,0.4125,0.409655556,0.505617978,0.172065169,28,424,452
07/09/14,"Clear, Few clouds, Partly cloudy",2014,9,10,0,0.72625,0.700888889,0.742247191,0.145535955,53,172,225
11/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,7,0,0.500833333,0.488688889,0.888988764,0.235135955,12,164,176
01/11/14,"Clear, Few clouds, Partly cloudy",2014,11,6,0,0.347916667,0.342188889,0.615617978,0.167570787,2,147,149
05/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,23,0,0.727916667,0.700333333,0.791123596,0.173188764,29,58,87
